,tweet,label
3874,🔴شناسایی قطعی پنج بیمار مبتلا به وبا در کشور مسعودی فر، سرپرست اداره بیماری های منتقله از آب و غذای وزارت بهداشت: 🔹تاکنون از بین موارد مشکوک، پنج نفر مبتلای قطعی به بیماری وبا در کشور شناسایی شده اند. 🔹افراد مبتلا به خاطر سفر به کشورهای همجوار به این بیماری مبتلا شده اند. 🔹افراد باید بهداشت فردی شامل شستن دست با آب و صابون، مصرف آب آشامیدنی سالم و خوردن میوه و سبزی پس از ضدعفونی را رعایت کنند. 🔹۸۰ درصد بیماران مبتلا به وبا می‌توانند علائم بالینی نداشته باشند، یا اسهال خفیف داشته باشند. 🔹حدود ۱۰ الی ۱۵ درصد اسهال متوسط دارند؛ اما حدود ۵ درصد از بیماران علائم بالینی مانند اسهال خیلی شدید دارند.,0
3875,‏من بررسی کردم، از دل نرود هر آنکه از دیده برفت.,0
3876,‏یه مدل برزیلی که با خودش ازدواج کرده بود، بعد از سه ماه اعلام کرده چون نتونسته با خودش کنار بیاد تصمیم گرفته از خودش طلاق بگیره حالا اگه ایرانی بود همه بهش توصیه میکردن فعلا یه بچه بیاره تا مشکلش برطرف بشه,1
3877,ولی واقعیت اینه که نور از مردمک وارد می‌شه دوستان، نه زخم‌ها. زخم‌ها فقط دهن‌مونو سرویس میکنن,0
3878,کاش روی پیشونی آدمایی که دارن زیربارغصه‌ هاشون له میشن یه چیزی نوشته بودتابقیه کمی مراعاتشونو میکردن.مثلا نوشته بود:این آقادارد از صدمین جایی که فرم پر کرده واستخدام نشده برمیگردد، این خانم سالهاست بغل نشده،این آقارا دارندمیگذارند خانه‌ی سالمندان،این خانم تا حالا کسی عاشقش نشده,0
3879,فوت ۳۱ بیمار کووید-۱۹ در شبانه روز گذشته 💢 مبتلایان جدید: ۲۲۹۲ نفر 💢 قربانیان جدید: ۳۱ نفر 💢 کل مبتلایان: ۶۲۲۱۰۳۳ نفر 💢 کل قربانیان: ۱۳۲۰۷۵ نفر 💢 بهبودیافتگان: ۶۰۶۴۶۴۶ نفر 💢 بیماران بدحال: ۱۳۴۵ نفر,0
3880,ادویه پیازجعفری رو روی هرچی می‌ریزی خوشمزه می‌شه. رو املت، نیمرو، نون‌پنیر، سیب‌زمینی سرخکرده، روی خاک، رو درخت رو پر پرنده، رو ابرا.,1
3881,‏اون دقیقه‌هایی که داری حاضر میشی، لباس قشنگات‌رو میپوشی،‌ چون میدونی «اون» هم قراره امشب اونجا باشه هزاران بار تقدیم تو باد!,0
3882,‏رفتم‌ تو عینک فروشی داشتم عینکا رو امتحان میکردم بعد طرف گفت برای چه کاری میخواید؟ دیدم‌ سوال سختی پرسید عینکو درآوردم گفتم منزل آقای رحیمی؟,1
3883,‏شوهر خالم پونزده سال پیش با تور دو روزه رفت ترکیه از موقع همه رو حتی خالمو افندی و ارکاداش صدا میزنه و پونزده سالم مداوم هرجا که میره از خاطرات اون دو روز تعریف میکنه.,1
3884,اگه فیفا کوچک‌ترین تردیدی در بحث تعلیق داشت دیگه با مصاحبه امروز پایان رافت قطعیت حاصل شد و تعلیق حتمیه 😂😂😂😂,1
3885,‏ملت مرخصی میگیرن برای اینکه استراحت کنن، ما مرخصی میگیریم تا به یه کار دیگمون برسیم.,0
3886,‏کاش زندگی از آخر به اول بود. پیر به دنیا می‌آمدیم. در رخداد یک عشق، جوان میشدیم. سپس کودکی معصوم میشدیم، و در نیمه شبی تاریک، با نوازش‌های مادر، آرام میمردیم …,0
3887,‏از پیش شرط هایِ اجاره ی خونه های ۵۰، ۶۰ متری جنوب شهر که مردم برای اجاره بهایِ ماهیانش باید نصفِ حقوقشون رو بدن اینه که نباید بیشتر از یه بچه داشته باشی، بعد برایِ تشویق به فرزندآوری قرعه کشی خودرو راه انداختن...,0
3888,‏من واقعا خوب میرقصم ولی اگه همون حین یکی ازم فیلم بگیره میتونه تا قیامت ازم باج‌گیری کنه,1
3889,شهر مناسب زندگی، جایی نیست که فقرا خودروی شخصی دارند، بلکه شهریه که ثروتمندان از دوچرخه یا حمل و نقل عمومی استفاده می‌کنند,0
3890,پدرمادرهای عزیز : کلا بنظرم یا باید بچتونو بعد اینکه ۱۸ سالش شد و دوره تربیت کردن شما به پایان رسید آزاد بذارید یا هم اگر نمیذارید قبول کنید که قراره برای پیچوندتون بهتون دروغ بگه تمام.,0
3891,‏دوست ندارم موقع ناراحتی کسی کنارم باشه. یعنی چی که هی میای میپرسی حالت خوبه؟ چته؟ برو درو ببند خودم غصه‌هام تموم شد میام بیرون.,0
3892,همه پسرا یه خاطره دارن به اینصورت که با رفیقا تو خونه قلیون میکشن بعد ذغال میوفته رو فرش،، اونا هم فرشو میچرخونن اون تیکه بیوفته زیر مبل,1
3893,پایان دربی ۹۸ 🔴پرسپولیس 1️⃣ 🔵استقلال 1️⃣ ⚽️ علی نعمتی در دقیقه ۴۰ برای پرسپولیس ⚽️ رودی ژستد در دقیقه ۸۱ برای استقلال,0
3894,هر زن ایرانی حداقل یک بار به خاطر خونه خریدن همه ی طلاهاشو فروخته,0
3895,وقتی سن و سالی ازت بگذره خوب درک میکنی راننده تاکسی بیکار نیست که میشینه با مسافرش صحبت میکنه! هر آدمی یکیو میخواد که بدون قضاوت کردن به حرفاش گوش کنه,0
3896,پیج یه باشگاه بدنسازی رو تو اینستا دیدم استوری زده بود دوره فشرده بدنسازی ظرف یک ماه ویژه محرم =))))),1
3897,بایدن: تصمیم سعودی ها برای گشودن آسمان این کشور بر روی هواپیما‌های اسرائیل یک تصمیم تاریخی‌ست من اولین رئیس آمریکا خواهم بود که از تل آویو به جده پرواز می‌کند 🔹جو ‏بایدن امروز جمعه برای دیدار با پادشاه و ولیعهد عربستان سعودی و شرکت در کنفرانس سران شورای همکاری خلیج فارس برای نخستین بار با پرواز مستقیم از اسراییل به عربستان سعودی می‌رود.,0
3898,‏امروز تو پارک دیدم یه دختر و پسر همدیگه رو محکم بغل کرده بودن و پسه آروم دست دختره رو می‌بوسید... انقدر لذت بردم از این صحنه عاشقانه که زنگ زدم 110 بیاد بگیرتشون این کصافطا رو 😒😒 من سینگل باشم شماها در حال عشق بازی؟ غلط کردین 🚶‍♂️,1
3899,یه بار شوهر خالم اسهال شده بود، مادرش بهش گفت آجر گرم میکنم بشین روش خوب میشی، حواسش نبود آجر رو زیاد داغ کرد تا نشست جیغ کشید بلند شد، خالم و مادرشوهرش به زور طفلی رو میشونن روی آجر نگه می‌دارن، یارو هی داد میزد: بابا سوختم ولم کنید. اسهالش خوب شد ولی بدبخت تا یه هفته به دوتا لپش پماد میزد تاولش خوب شه😂,1
3900,‏داشتن کسی که هم پای دیوونه بازی های کودکانت باشه و هم به موقعش باهات حرف های منطقی و عاقلانه بزنه، سطح بالایی از خوشبختیه!,0
